DRUG_ID,REACTION_1,REACTION_2,N11,N10,N01,N00,odds_ratio,p_adj,significant
1112807,35707631,36919118,12,87,288,78170,37.43773946360153,4.081362149298152e-14,True
1112807,35707631,37019401,5,94,275,78183,15.122437137330754,5.693531804369688e-05,True
1112807,35707631,36718038,5,94,94,78364,44.34359438660027,4.944918325273894e-07,True
1112807,35707631,36211065,5,94,74,78384,56.342725704427835,1.7141415454169253e-07,True
1112807,35707631,36517122,10,89,118,78340,74.59531517806133,1.0496185365938338e-14,True
1112807,35707631,36516876,7,92,933,77525,6.322230765646116,0.000328798598358328,True
1112807,35707631,36211061,6,93,22,78436,230.0175953079179,7.2280529237692394e-12,True
1112807,35707631,36718003,7,92,65,78393,91.76438127090302,2.929199129846327e-11,True
1112807,35707631,37320098,7,92,40,78418,149.1646739130435,1.5394066125487296e-12,True
1112807,35707631,37019425,16,83,510,77948,29.46298133711316,9.209331680812254e-17,True
1112807,35707631,37219822,8,91,92,78366,74.88389870998567,4.724048003448426e-12,True
1112807,35707631,35708083,6,93,159,78299,31.770744572935687,2.1017531735980686e-07,True
1112807,35707631,35708690,5,94,515,77943,8.050299524891551,0.0008367984495367269,True
1112807,35707631,37219942,10,89,225,78233,39.067665418227215,3.4890586016779937e-12,True
1112807,35707631,36718171,12,87,400,78058,26.916551724137932,1.4255391402408118e-12,True
1112807,35707631,36918858,40,59,1200,77258,43.648587570621466,1.0009701069848285e-43,True
1112807,35707631,37019456,12,87,263,78195,41.00957125999738,1.5235142964933275e-14,True
1112807,35707631,36416706,7,92,185,78273,32.192185663924796,1.9277077259890834e-08,True
1112807,35707631,37622403,19,80,156,78302,119.20977564102564,4.154208608511571e-30,True
1112807,35707631,36718422,6,93,387,78071,13.015087105109611,2.2989726476891854e-05,True
1112807,35707631,35809381,11,88,235,78223,41.60797872340426,1.6045216593434111e-13,True
1112807,35707631,37219834,15,84,131,78327,106.770719738277,1.8763491273489095e-23,True
1112807,35707631,36718136,5,94,47,78411,88.74038026256224,2.3509869949138284e-08,True
1112807,35707631,36516909,7,92,106,78352,56.24118129614438,6.03104996993251e-10,True
1112807,35707631,37420519,9,90,79,78379,99.21392405063291,2.303591284397879e-14,True
1112807,35707631,36718321,5,94,782,77676,5.283506557109431,0.0045852855422288084,True
1112807,35707631,36516925,13,86,52,78406,227.92441860465115,2.82560866105704e-24,True
1112807,35707631,35707639,14,85,51,78407,253.21753171856977,1.371749880660902e-26,True
1112807,35707631,36110459,6,93,19,78439,266.34634974533105,3.557274696756358e-12,True
1112807,35707631,36416600,6,93,573,77885,8.769352023869843,0.0001710587466682288,True
1112807,35707631,37320170,5,94,307,78151,13.540612655069651,9.198892607114958e-05,True
1112807,35707631,35809059,11,88,1687,76771,5.688426200355661,2.0910172475757673e-05,True
1112807,35707631,35708182,8,91,43,78415,160.31689240991565,2.300416731586815e-14,True
1112807,35707631,35707649,5,94,123,78335,33.876059505275904,1.6321532879106583e-06,True
1112807,35707631,37622476,8,91,40,78418,172.34725274725275,1.4048321042413937e-14,True
1112807,35707631,36416501,6,93,580,77878,8.66273637374861,0.00018189497980606508,True
1112807,35707631,36416641,5,94,89,78369,46.837795840306,3.878686667713946e-07,True
1112807,35707631,37019330,6,93,67,78391,75.48483389504092,2.1425854529838518e-09,True
1112807,35707631,36718555,16,83,1274,77184,11.678840952507045,4.127242258643398e-11,True
1112807,35707631,36416595,11,88,452,78006,21.572455752212388,1.0092520602057981e-10,True
1112807,35707631,42889454,5,94,63,78395,66.18963188112124,8.452748165098892e-08,True
1112807,35707631,36718280,5,94,627,77831,6.6027859784858665,0.0018865171642981676,True
1112807,35707631,35707677,6,93,9,78449,562.3584229390681,1.2363678090728982e-13,True
1112807,35707631,36718468,6,93,176,78282,28.69574780058651,3.608896028407553e-07,True
1112807,35707631,36416548,16,83,69,78389,219.0019207263838,2.4013236127686755e-29,True
1112807,35707631,37019319,7,92,1860,76598,3.1333917718560076,0.0124041604729786,True
1112807,35707631,35707861,8,91,595,77863,11.504367901006557,2.513564986314398e-06,True
1112807,35707631,36110386,10,89,50,78408,176.19775280898875,5.356429871209789e-18,True
1112807,35707631,36516955,10,89,120,78338,73.3501872659176,1.2210684627516192e-14,True
1112807,35707631,35809252,7,92,96,78362,62.1075634057971,3.2567271722971194e-10,True
1112807,35707631,36718005,11,88,1814,76644,5.281422271223815,3.8894467421919865e-05,True
1112807,35707631,36416695,6,93,221,78237,22.839585461976355,1.2110989271614288e-06,True
1112807,35707631,37219844,9,90,126,78332,62.16825396825397,9.774051951000616e-13,True
1112807,35707631,36315381,5,94,857,77601,4.816467638223392,0.006565854883446001,True
722424,35809319,36516779,9,522,356,52341,2.534918636187524,0.015165366839359333,True
722424,35809319,36718563,5,526,174,52523,2.869356671474149,0.041610596345147376,True
722424,35809319,36718301,13,518,731,51966,1.7840848470123436,0.045754717795097204,True
722424,35809319,36211091,5,526,113,52584,4.4234328207544,0.00900173654221087,True
722424,35809319,36919046,6,525,156,52541,3.849157509157509,0.007982171077525819,True
722424,35809319,36718422,5,526,120,52577,4.16484474017744,0.011246661267394507,True
722424,35809319,36516958,8,523,229,52468,3.504671570632979,0.00395023948943241,True
722424,35809319,36718229,6,525,243,52454,2.4669723691945915,0.04777255314451202,True
722424,35809319,36718111,31,500,2063,50634,1.5217198254968491,0.024931668298388873,True
722424,35809319,36009711,11,520,431,52266,2.5652596823130467,0.0071946261542684495,True
722424,35809319,36718265,19,512,1142,51555,1.6752835622810858,0.03172019181479082,True
722424,35809319,35809327,22,509,1380,51317,1.6072634606076137,0.03224696386686984,True
1501700,36211475,37320316,5,471,32,57699,19.14112261146497,2.515435416452051e-05,True
1501700,36211475,37220054,8,468,129,57602,7.632942423640098,3.656613966378357e-05,True
1501700,36211475,42889466,21,455,58,57673,45.89363395225464,9.576850368382286e-25,True
1501700,36211475,36312077,14,462,823,56908,2.095364335947568,0.012918993706996265,True
1501700,36211475,42889310,7,469,13,57718,66.26636050516647,7.01252111714515e-10,True
1501700,36211475,36211478,11,465,110,57621,12.391612903225807,1.867400465725929e-08,True
1501700,36211475,36312070,11,465,307,57424,4.424811740394382,0.00013028310657602646,True
1501700,36211475,36918861,7,469,280,57451,3.0624200426439234,0.01283787672266528,True
1501700,36211475,43053808,20,456,396,57335,6.350234804182173,1.5416737740832985e-09,True
1501700,36211475,36718347,6,470,280,57451,2.6193465045592705,0.03794216432210469,True
1501700,36211475,43053848,6,470,131,57600,5.61312327432191,0.0014568508282453117,True
1501700,36211475,37522220,27,449,1504,56227,2.248094169075487,0.00032047896393428576,True
1119119,35607142,35607441,6,29,92,96246,216.44527736131934,8.47431751413173e-12,True
1119119,35607142,35607483,6,29,489,95849,40.55383964459488,7.722041575425034e-08,True
1119119,35607142,35607485,7,28,367,95971,65.37534059945504,3.4139958987735963e-10,True
1119119,35607142,36718111,8,27,119,96219,239.57422969187675,1.5137225279218394e-15,True
1119119,35607142,36718132,6,29,3832,92506,4.9945648261464255,0.0033967389690216,True
1119119,35607142,36718379,5,30,1100,95238,14.43,8.767673837540686e-05,True
1119119,35607142,36718395,5,30,1152,95186,13.771122685185185,0.00010737906275946554,True
1112807,36776613,36818761,8,73,36,78440,238.78234398782345,1.4078752604306155e-15,True
1112807,36776613,36918858,5,76,1235,77241,4.114692094608992,0.012148037067808547,True
1112807,36776613,36818734,8,73,1,78475,8600.0,1.4320884338830228e-22,True
1112807,36776613,36818730,8,73,28,78448,307.03718199608613,2.626726779781617e-16,True
1119119,36516931,36718379,5,83,1100,95185,5.21276013143483,0.004881714008082897,True
1119119,36516931,36516951,19,69,1722,94563,15.121420996818664,1.5303412809091123e-14,True
1119119,36516931,36516959,9,79,2753,93532,3.8705209966572713,0.0014501243026275752,True
1119119,36516931,36718395,9,79,1148,95137,9.44110836677987,2.867237398588989e-06,True
1119119,36516931,36516957,5,83,677,95608,8.507412219038637,0.0006709746218155077,True
1119119,36516931,36516973,5,83,891,95394,6.449636931564642,0.0020944227862894887,True
1119119,36516931,36516958,5,83,480,95805,12.023719879518072,0.00015444174619649092,True
1112807,35607130,37320212,10,144,1587,76816,3.3613386543443253,0.0019043807955022823,True
1112807,35607130,37320199,10,144,277,78126,19.586341756919374,1.4109888493798035e-09,True
1112807,35607130,36110697,6,148,720,77683,4.3740427927927925,0.004518375377427117,True
1112807,35607130,36718321,8,146,779,77624,5.460038335062515,0.000297627456810079,True
1112807,35607130,37320127,6,148,156,78247,20.33445945945946,2.1744393209083037e-06,True
1112807,35607130,35809079,10,144,1985,76418,2.6734536803806326,0.008335416638025377,True
1112807,35607130,42889129,10,144,92,78311,59.11156400966183,8.425529231831556e-14,True
1112807,35607130,37019456,5,149,270,78133,9.71078796917723,0.00037058517812703904,True
1112807,35607130,35809076,18,136,3685,74718,2.6836219969670365,0.0005894594838650944,True
1112807,35607130,36516848,7,147,1183,77220,3.108320251177394,0.012273339960690834,True
1112807,35607130,37622529,8,146,1554,76849,2.709719504240052,0.01583524584881323,True
1112807,35607130,42890501,6,148,333,78070,9.504504504504505,0.000109316423869472,True
1112807,35607130,36718372,7,147,456,77947,8.139828738512948,7.371319310066212e-05,True
1112807,35607130,35809166,6,148,419,77984,7.545378313874734,0.00034450061374790354,True
1112807,35607130,36516728,5,149,350,78053,7.483509108341323,0.0010969908342570664,True
1112807,35607130,36919046,5,149,238,78165,11.020952004963059,0.00021693739616674134,True
1112807,35607130,35708156,15,139,1209,77194,6.890229751682525,7.114715707154295e-08,True
1112807,35607130,35708093,20,134,3104,75299,3.6207012617325742,7.716894735298818e-06,True
1112807,35607130,35708564,9,145,241,78162,20.130433538417513,7.383193401377633e-09,True
1112807,35607130,35607485,11,143,543,77860,11.029890919393681,4.931618677753888e-08,True
1112807,35607130,36009783,9,145,614,77789,7.863652701336628,9.567217780967407e-06,True
1112807,35607130,37320197,13,141,1887,76516,3.738562091503268,0.0001806834954437678,True
1112807,35607130,36516959,16,138,1983,76420,4.4681239813779445,5.138840866027634e-06,True
1112807,35607130,36918858,8,146,1232,77171,3.4322629425369153,0.0045447053532826865,True
1112807,35607130,35607450,17,137,333,78070,29.091646390916463,8.421502463349779e-18,True
1112807,35607130,36718132,16,138,2573,75830,3.416977869401871,9.866121530500624e-05,True
1112807,35607130,37320158,20,134,1000,77403,11.552686567164178,1.3839143561195038e-13,True
1112807,35607130,35809054,7,147,1551,76852,2.3595222744158915,0.041925012929630204,True
1112807,35607130,37320136,7,147,395,78008,9.4042194092827,3.191912563914416e-05,True
1112807,35607130,35708100,7,147,1290,77113,2.8465485418973793,0.018441696454813732,True
1112807,35607130,35607483,15,139,790,77613,10.601903287496585,3.700911309342643e-10,True
1112807,35607130,36516812,10,144,1992,76411,2.6638149821508255,0.008521497719463453,True
1112807,35607130,35708690,6,148,514,77889,6.143311599537281,0.0009334700381248299,True
1112807,35607130,36718379,9,145,1126,77277,4.2597721565505,0.0006910892830210384,True
1112807,35607130,35708360,5,149,223,78180,11.764528847022,0.00016406781645780222,True
1112807,35607130,36315380,10,144,1706,76697,3.122028461638661,0.003112215431164476,True
1112807,35607130,37320214,10,144,168,78235,32.339203042328045,1.7300164956677197e-11,True
1112807,35607130,36516951,10,144,1453,76950,3.6777357192016518,0.0010288451326724711,True
1112807,35607130,35809142,5,149,725,77678,3.5953714417958804,0.01896794067544129,True
1112807,35607130,36516827,6,148,272,78131,11.645121224165342,3.9057494288230506e-05,True
1112807,35607130,36516973,5,149,348,78055,7.526710637969606,0.0010714007028106943,True
1112807,35607130,35809243,16,138,2474,75929,3.5583517861117944,6.417885790016847e-05,True
1112807,35607130,35809082,5,149,643,77760,4.058158589664639,0.012182463694763432,True
1112807,35607130,37320109,5,149,300,78103,8.736353467561521,0.0005778914833905156,True
1112807,35607130,35607320,6,148,58,78345,54.76118359739049,1.2180696928561782e-08,True
1112807,35607130,37320117,5,149,58,78345,45.328049062716964,4.624641911956679e-07,True
1112807,35607130,37219907,8,146,1567,76836,2.6867847995034575,0.016525801988974322,True
1501700,36617948,37320127,5,39,125,58038,59.526153846153846,1.5015072408901227e-07,True
1501700,36617948,37320098,5,39,36,58127,207.00498575498577,6.13188136187612e-10,True
1501700,36617948,37320212,6,38,1590,56573,5.617974180734856,0.001808976461969718,True
1112807,35809014,37320197,9,140,1891,76517,2.6012427287149658,0.013829319525196495,True
1112807,35809014,36516818,6,143,608,77800,5.368973132131027,0.001769195109307019,True
1112807,35809014,36211475,6,143,503,77905,6.498491568074073,0.0007144490265457986,True
1112807,35809014,35809243,10,139,2480,75928,2.2025992109538177,0.025955087137365277,True
1112807,35809014,35809025,21,128,39,78369,329.67728365384613,6.581289748813276e-41,True
1112807,35809014,35809083,6,143,1075,77333,3.0183639616197757,0.022113282579587903,True
1112807,35809014,35809142,5,144,725,77683,3.7204501915708814,0.016786965442575845,True
1112807,35809014,35809019,27,122,141,78267,122.84670387164283,1.582662423549572e-42,True
1112807,35809014,36516812,10,139,1992,76416,2.7598162433908295,0.006885699299780452,True
1112807,35809014,36009833,5,144,348,78060,7.788553639846743,0.0009322838137156481,True
1112807,35809014,35809076,15,134,3688,74720,2.2679444426457733,0.0064155202615221165,True
1112807,35809014,36718132,10,139,2579,75829,2.1152864447488153,0.03236533103557229,True
1112807,35809014,43053808,19,130,375,78033,30.412861538461538,5.018153910586903e-20,True
1112807,35809014,36718555,6,143,1284,77124,2.5202274361152868,0.04473136422772538,True
1112807,35809014,36918942,6,143,1166,77242,2.7795223644280247,0.030704673341749904,True
1112807,35809014,37320214,5,144,173,78235,15.702271997430957,4.7373169257030485e-05,True
1112807,35809014,35809022,7,142,32,78376,120.73767605633803,6.439276484648136e-12,True
1112807,35809014,37219907,7,142,1568,76840,2.415744466800805,0.03805091535822133,True
1112807,35809014,37320212,9,140,1588,76820,3.109841669665347,0.004978695042034141,True
1112807,35809014,35809138,8,141,365,78043,12.131429126590888,1.6206652719735144e-06,True
1112807,35708608,36211433,5,76,13,78463,397.07995951417,4.440560269499748e-11,True
1112807,35708608,36516738,7,74,126,78350,58.82132132132132,4.64088919477646e-10,True
1112807,35708608,36516824,9,72,549,77927,17.742941712204008,2.363437192839464e-08,True
1112807,35708608,36516734,5,76,108,78368,47.73879142300195,3.579475429544137e-07,True
1112807,35708608,35809207,5,76,108,78368,47.73879142300195,3.579475429544137e-07,True
1112807,35708608,35809163,6,75,59,78417,106.32813559322034,3.4775617880014437e-10,True
1112807,35708608,37220014,6,75,961,77515,6.452861602497398,0.000796821787569141,True
1112807,35708608,37320136,13,68,389,78087,38.37634205353093,3.273220011693894e-15,True
1112807,35708608,36516957,5,76,531,77945,9.65717613242145,0.0003995609240901275,True
1112807,35708608,35809117,5,76,98,78378,52.61680988184747,2.322340126165576e-07,True
1112807,35708608,36009711,8,73,583,77893,14.641885382645269,5.131716344844548e-07,True
1112807,35708608,36416551,7,74,536,77940,13.755042355788625,3.714735705726215e-06,True
1112807,35708608,42890501,10,71,329,78147,33.45477118027313,1.5307807661512793e-11,True
1112807,35708608,35809381,5,76,241,78235,21.357010264249837,1.2793383664883383e-05,True
1112807,35708608,35909445,6,75,295,78181,21.20162711864407,1.8476690630120976e-06,True
1112807,35708608,36416514,6,75,1305,77171,4.730789272030651,0.003407389942563715,True
1112807,35708608,36516742,5,76,44,78432,117.27272727272727,6.839703227643949e-09,True
1112807,35708608,36211064,6,75,68,78408,92.24470588235295,7.360747164364023e-10,True
1112807,35708608,36918942,7,74,1165,77311,6.277427212620346,0.00035724632502380374,True
1112807,35708608,36516818,5,76,609,77867,8.411870192723187,0.0007132483898826897,True
1112807,35708608,37320197,13,68,1887,76589,7.7594142585492065,2.1306716673457808e-07,True
1112807,35708608,36110552,5,76,545,77931,9.407411878319653,0.0004461716838940743,True
1112807,35708608,35809234,6,75,223,78253,28.072825112107623,4.1617366964383956e-07,True
1112807,35708608,36516755,6,75,56,78420,112.02857142857142,2.64192532759181e-10,True
1112807,35708608,42890163,5,76,74,78402,69.70305832147938,6.682488108101188e-08,True
1112807,35708608,36416548,7,74,78,78398,95.07726957726958,2.33162255853025e-11,True
1112807,35708608,37320212,8,73,1589,76887,5.3026888626429995,0.0004077123010057559,True
1112807,35708608,35809166,7,74,418,78058,17.664748480537956,8.124357033640117e-07,True
1112807,35708608,36516951,10,71,1453,77023,7.4661458080901095,6.098030883059154e-06,True
1112807,35708608,36516827,5,76,273,78203,18.845912859070754,2.2210696945904016e-05,True
1112807,35708608,36110918,5,76,337,78139,15.254372950179603,5.601448687049606e-05,True
1112807,35708608,37019320,6,75,402,78074,15.537114427860697,9.46051268033328e-06,True
1112807,35708608,35809104,10,71,1248,77228,8.715691585409894,1.7385141370830997e-06,True
1112807,35708608,36211102,5,76,240,78236,21.44627192982456,1.2558636897285713e-05,True
1112807,35708608,36516751,5,76,91,78385,56.669317524580684,1.6690718715126393e-07,True
1112807,35708608,37622529,7,74,1555,76921,4.679299556791518,0.001746096345308308,True
1112807,35708608,36516781,5,76,376,78100,13.665313549832026,9.038508464349237e-05,True
1112807,35708608,37219834,6,75,140,78336,44.76342857142857,3.453681971858975e-08,True
1112807,35708608,36718132,13,68,2576,75900,5.632878151260504,5.432983227264805e-06,True
1112807,35708608,35809134,7,74,702,77774,10.48005698005698,1.884916925380773e-05,True
1112807,35708608,36211297,10,71,2675,75801,3.991101750691062,0.0006986741780571871,True
1112807,35708608,37219829,5,76,148,78328,34.818634423897585,1.461368219171214e-06,True
1112807,35708608,36211303,6,75,477,77999,13.081593291404612,2.3150767648133428e-05,True
1112807,35708608,36110642,5,76,708,77768,7.2264347308950345,0.0013359744686463426,True
1112807,35708608,36718379,15,66,1120,77356,15.69724025974026,4.4939548037735e-12,True
1112807,35708608,36918858,11,70,1229,77247,9.87698477275369,1.8239741231976447e-07,True
1112807,35708608,36516765,9,72,250,78226,39.113,4.334758996334989e-11,True
1112807,35708608,36416550,5,76,246,78230,20.92158750534874,1.4007702197881708e-05,True
1112807,35708608,35809076,14,67,3689,74787,4.236143759381461,4.6233708248509634e-05,True
1112807,35708608,36516812,10,71,1992,76484,5.407828497086939,7.582005753069375e-05,True
1112807,35708608,36110466,6,75,188,78288,33.31404255319149,1.6692714821341406e-07,True
1112807,35708608,37320246,5,76,44,78432,117.27272727272727,6.839703227643949e-09,True
1112807,35708608,35708750,7,74,302,78174,24.486218006085554,1.0889615354671886e-07,True
1112807,35708608,36110597,7,74,2195,76281,3.2873668657267747,0.010216953665183761,True
1112807,35708608,35809054,7,74,1551,76925,4.691611340547511,0.001722137342150557,True
1112807,35708608,36919118,6,75,294,78182,21.27401360544218,1.8148402033610912e-06,True
1112807,35708608,36718500,9,72,589,77887,16.529499151103565,4.111167595878697e-08,True
1112807,35708608,37622517,5,76,366,78110,14.040480299108427,8.033566989633438e-05,True
1112807,35708608,35708615,11,70,59,78417,208.8588377723971,2.1084043575209103e-20,True
1112807,35708608,36516728,7,74,348,78128,21.237030133581857,2.6214531621294313e-07,True
1112807,35708608,36211094,5,76,148,78328,34.818634423897585,1.461368219171214e-06,True
1112807,35708608,36416595,6,75,457,78019,13.657592997811816,1.8518749267868966e-05,True
1112807,35708608,35809129,5,76,9,78467,573.5891812865497,1.134844099591018e-11,True
1112807,35708608,37219826,8,73,219,78257,39.16031775817852,4.995786627800756e-10,True
1112807,35708608,36009738,5,76,1119,77357,4.548057476130003,0.00834156014929485,True
1112807,35708608,36009833,5,76,348,78128,14.770114942528735,6.445996091682715e-05,True
1112807,35708608,36919046,5,76,238,78238,21.627045555064132,1.2098464417989632e-05,True
1112807,35708608,35809243,10,71,2480,75996,4.31599273057701,0.0004009065046916307,True
1112807,35708608,36516959,12,69,1987,76489,6.694733156823702,2.357011429893512e-06,True
1112807,35708608,36110736,6,75,1159,77317,5.336807592752373,0.0019570072037666483,True
1112807,35708608,37219810,10,71,352,78124,31.259603072983353,2.8097903419420786e-11,True
1112807,35708608,36516779,5,76,669,77807,7.6515419715207305,0.0010559876177187253,True
1112807,35708608,37019410,5,76,267,78209,19.270894933964122,2.0137735379706985e-05,True
1112807,35708608,37320158,7,74,1013,77463,7.233544996131373,0.00016128266566343605,True
1112807,35708608,37219907,5,76,1570,76906,3.222678511565538,0.02921408995050612,True
1112807,35708608,36516907,6,75,269,78207,23.258587360594795,1.132219398232988e-06,True
1112807,35708608,36718395,19,62,945,77531,25.142328042328042,3.662401797704337e-18,True
1112807,36516738,37320223,9,124,74,78350,76.84721011333914,1.8222242742763236e-13,True
1112807,36516738,36516954,7,126,149,78275,29.18530947054437,3.4460678440425207e-08,True
1112807,36516738,37622403,21,112,154,78270,95.29626623376623,2.2885340636913e-31,True
1112807,36516738,37622529,38,95,1524,76900,20.183727034120736,2.0984167811141384e-31,True
1112807,36516738,36516837,16,117,1175,77249,8.990609201673031,9.975680597682916e-10,True
1112807,36516738,36516909,14,119,99,78325,93.07783719548425,2.989612081787476e-21,True
1112807,36516738,37019320,22,111,386,78038,40.06992484712692,3.0323993241377716e-25,True
1112807,36516738,37220037,8,125,105,78319,47.737295238095236,1.1474468662128661e-10,True
1112807,36516738,37219863,37,96,564,77860,53.2066341607565,6.170474511325312e-45,True
1112807,36516738,37420549,5,128,57,78367,53.70545504385965,2.1678013233088348e-07,True
1112807,36516738,37119607,6,127,63,78361,58.76340457442819,8.239659855137584e-09,True
1112807,36516738,36516742,10,123,39,78385,163.40421096518656,1.2170529455112715e-17,True
1112807,36516738,36617224,8,125,45,78379,111.47235555555555,3.1221027414632885e-13,True
1112807,36516738,36517146,5,128,4,78420,765.8203125,9.093869687755293e-12,True
1112807,36516738,37320098,5,128,42,78382,72.8999255952381,5.784204287587011e-08,True
1112807,36516738,36617948,5,128,110,78314,27.810369318181817,3.8923454584329155e-06,True
1112807,36516738,36516876,18,115,922,77502,13.156993303781949,3.249315269048951e-13,True
1112807,36516738,36617309,10,123,34,78390,187.44619799139167,3.8849634954509225e-18,True
1112807,36516738,42890501,67,66,272,78152,291.6769162210339,1.0642626081656061e-120,True
1112807,36516738,37622504,23,110,32,78392,512.2204545454546,3.4357723396018964e-48,True
1112807,36516738,36516751,33,100,63,78361,410.46238095238095,3.797599007286217e-66,True
1112807,36516738,37420543,14,119,32,78392,288.20588235294116,4.4944716902295405e-27,True
1112807,36516738,36617920,5,128,72,78352,42.50868055555556,6.02841642222663e-07,True
1112807,36516738,37219826,42,91,185,78239,195.1908523908524,4.620712945967514e-72,True
1112807,36516738,36617934,8,125,147,78277,34.07978231292517,1.2390564020440218e-09,True
1112807,36516738,37219871,9,124,661,77763,8.538712117515006,5.376172180480563e-06,True
1112807,36516738,37622449,18,115,1603,76821,7.50103338848355,1.4299844668415112e-09,True
1112807,36516738,43053902,6,127,65,78359,56.95384615384615,9.697443747960182e-09,True
1112807,36516738,37219844,9,124,126,78298,45.10253456221198,1.2507145428197017e-11,True
1112807,36516738,36516807,5,128,16,78408,191.42578125,1.0570248270722595e-09,True
1112807,36516738,36516934,5,128,3,78421,1021.1067708333334,4.245642539947911e-12,True
1112807,36516738,36516905,13,120,45,78379,188.6901851851852,2.869782459362036e-23,True
1112807,36516738,36517082,15,118,56,78368,177.89346246973366,2.393856297534753e-26,True
1112807,36516738,37320212,14,119,1583,76841,5.710750250826799,1.5351342407256381e-06,True
1112807,36516738,36516957,25,108,511,77913,35.294357469015004,3.714002731586942e-27,True
1112807,36516738,37320127,17,116,145,78279,79.1167063020214,1.9292954270403734e-24,True
1112807,36516738,37320158,19,114,1001,77423,12.89094239094239,1.0628439243140137e-13,True
1112807,36516738,37019440,11,122,91,78333,77.61331291659161,3.2998752957103614e-16,True
1112807,36516738,36516904,55,78,164,78260,336.4837398373984,6.45582546031448e-104,True
1112807,36516738,37219942,11,122,224,78200,31.476873536299767,2.2747352786089084e-12,True
1112807,36516738,37320079,9,124,66,78358,86.1708211143695,7.399929737062988e-14,True
1112807,36516738,36617219,5,128,41,78383,74.67892530487805,5.2133959668576544e-08,True
1112807,36516738,45885760,5,128,5,78419,612.6484375,1.7443245692645495e-11,True
1112807,36516738,36516817,8,125,151,78273,33.17531125827814,1.498176497414474e-09,True
1112807,36516738,36718199,6,127,158,78266,23.40257151400379,1.0439101314181195e-06,True
1112807,36516738,36718038,14,119,85,78339,108.42768166089965,4.516212006064725e-22,True
1112807,36516738,43054153,10,123,31,78393,205.5940204563336,1.822951282082359e-18,True
1112807,36516738,37320268,13,120,515,77909,16.388624595469256,4.3201948072167176e-11,True
1112807,36516738,36516925,20,113,45,78379,308.275319567355,1.1074560659574623e-38,True
1112807,36516738,36718611,5,128,6,78418,510.5338541666667,3.078793198685631e-11,True
1112807,36516738,37622528,5,128,59,78365,51.883606991525426,2.519597608199245e-07,True
1112807,36516738,36718171,16,117,396,78028,26.94569627902961,2.4979507891432395e-16,True
1112807,36516738,36718589,5,128,16,78408,191.42578125,1.0570248270722595e-09,True
1112807,36516738,37219856,11,122,31,78393,228.00713907985192,1.327619812712366e-20,True
1112807,36516738,42890537,22,111,30,78394,517.9183183183184,3.2362013182532823e-46,True
1112807,36516738,36516812,57,76,1945,76479,29.490616966580976,1.8641875488516214e-52,True
1112807,36516738,37220025,10,123,20,78404,318.7154471544715,5.710294738953316e-20,True
1112807,36516738,37219810,9,124,353,78071,16.052248012428038,4.4089857111044534e-08,True
1112807,36516738,36516907,52,81,223,78201,225.12605879422023,8.742299930170565e-91,True
1112807,36516738,36718317,8,125,826,77598,6.01243583535109,0.00016668045338223326,True
1112807,36516738,36718555,25,108,1265,77159,14.119272434489826,3.135873335738504e-18,True
1112807,36516738,36516932,15,118,24,78400,415.2542372881356,9.163747734411543e-31,True
1112807,36516738,37219823,8,125,15,78409,334.5450666666667,2.5992520899162173e-16,True
1112807,36516738,37622517,12,121,359,78065,21.565413568452314,1.304094761591694e-11,True
1112807,36516738,36718163,5,128,159,78265,19.22784001572327,1.965999674476792e-05,True
1112807,36516738,37019319,11,122,1856,76568,3.719650932730356,0.0005714633391511925,True
1112807,36516738,37219831,11,122,230,78194,30.653385602280828,2.9510458500956497e-12,True
1112807,36516738,37219829,14,119,139,78285,66.2589928057554,2.0869735877718798e-19,True
1112807,36516738,36718179,6,127,195,78229,18.95311932162326,3.155737213624634e-06,True
1112807,36516738,36918942,42,91,1130,77294,31.570047651463582,1.1949665746146965e-41,True
1112807,36516738,37622501,14,119,104,78320,88.5972850678733,5.519462559472124e-21,True
1112807,36516738,36718566,11,122,195,78229,36.17145859604876,5.843911957450575e-13,True
1112807,36516738,36516815,18,115,66,78358,185.8292490118577,1.1438827644446372e-31,True
1112807,36516738,42890497,21,112,55,78369,267.1670454545455,1.680313813370875e-39,True
1112807,36516738,37219907,28,105,1547,76877,13.251799181210947,1.8565275165919922e-19,True
1112807,36516738,36516779,33,100,641,77783,40.04429017160687,1.0812723943499856e-36,True
1112807,36516738,36617187,5,128,22,78402,139.2080965909091,3.807934774271331e-09,True
1112807,36516738,36516895,14,119,68,78356,135.56401384083046,2.953765614116476e-23,True
1112807,36516738,36516908,34,99,39,78385,690.2590002590002,7.966437349017131e-74,True
1112807,36516738,36516784,5,128,9,78415,340.34288194444446,1.212905181415665e-10,True
1112807,36516738,37019318,15,118,832,77592,11.855035853976531,9.882117207546268e-11,True
1112807,36516738,37622451,6,127,208,78216,17.765596608116294,4.42926376250697e-06,True
1112807,36516738,36718595,12,121,30,78394,259.1537190082645,6.47500145514797e-23,True
1112807,36516738,37019410,10,123,262,78162,24.254328802830013,2.2276507953303835e-10,True
1112807,36516738,37019330,5,128,68,78356,45.01148897058823,4.6912647574797614e-07,True
1112807,36516738,36516765,41,92,218,78206,159.87465097726366,2.7811096782656824e-67,True
1112807,36516738,36718422,8,125,385,78039,12.972716883116883,1.042669148613234e-06,True
1112807,36516738,36516746,14,119,34,78390,271.24567474048445,8.849400269610094e-27,True
